Filename,Author,Commit Date
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-09-16T15:28:37Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-08-31T16:33:46Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-07-18T21:20:20Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-07-18T21:03:52Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-07-18T20:57:52Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-08-21T19:22:57Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-08-21T19:17:37Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-08-19T21:09:39Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-08-14T19:13:07Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-08-14T18:56:15Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-08-17T23:05:30Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-08-17T17:54:29Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-08-17T17:49:00Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,Andrew Fiddian-Green,2021-08-04T10:59:57Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-08-16T22:53:06Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-08-07T19:48:01Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-07-31T18:38:50Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-06-17T20:15:20Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-06-16T13:35:24Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-06-16T17:47:01Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-05-09T22:41:34Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-04-22T18:07:49Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-04-18T00:27:20Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-04-17T20:54:49Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-04-16T20:06:57Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-03-30T13:45:38Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2021-01-27T07:04:23Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-11-05T23:55:24Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-10-22T17:28:47Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-10-22T16:24:07Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-10-19T08:22:45Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-10-19T08:19:02Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-10-19T08:16:02Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-10-19T07:58:05Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-10-18T20:06:48Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-10-18T16:51:19Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-10-18T17:19:01Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-10-18T15:24:17Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-10-18T14:48:17Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-10-18T14:04:12Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-10-13T00:33:50Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-10-05T03:22:12Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-08-13T15:54:44Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,Victor Frandsen,2020-07-18T19:24:46Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-06-26T19:17:45Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-06-26T19:36:43Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-06-26T19:34:59Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-06-26T19:30:26Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-06-19T17:42:46Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-06-17T20:48:20Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-06-17T13:46:57Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-06-17T13:39:51Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-06-17T13:07:49Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-06-17T12:45:41Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-06-12T16:38:27Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-06-12T16:09:37Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-06-12T16:00:03Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-06-12T15:54:36Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-06-02T11:21:32Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-05-08T17:42:16Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-05-06T15:09:16Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-05-06T14:34:22Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-05-06T12:12:19Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-05-06T12:07:01Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-05-06T11:44:25Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-05-05T14:53:17Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-05-04T14:10:26Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-30T17:28:25Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-30T17:21:41Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-30T17:15:42Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-30T16:45:22Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-30T16:03:37Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-27T01:44:29Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-26T01:25:32Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-25T23:17:02Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-25T23:02:59Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-25T22:11:34Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-25T22:00:33Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-25T21:51:08Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-25T21:04:31Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-05-04T09:28:06Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-05-01T03:15:51Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-05-01T02:07:00Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-29T00:53:06Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-28T12:37:43Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-28T12:18:27Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-28T11:11:11Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-27T15:51:26Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-27T09:59:04Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-24T22:58:17Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-24T22:35:58Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-24T22:18:08Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-24T22:02:50Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-24T21:34:21Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-24T21:09:15Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-24T03:31:09Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-23T18:55:30Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-23T01:28:06Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-04-05T17:40:23Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-02-18T01:18:50Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-02-05T00:27:06Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-02-05T00:23:13Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-01-25T18:31:24Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-01-25T18:25:18Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-01-23T15:35:12Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-01-22T20:52:15Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-01-22T16:16:06Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-01-22T16:02:16Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-01-22T15:48:03Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-01-22T15:41:31Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-01-21T16:13:49Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-01-21T16:08:19Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-01-21T14:58:36Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-01-21T13:34:59Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-01-13T15:14:49Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-01-08T23:17:18Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-01-08T23:13:26Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-01-08T20:30:35Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,ByteHamster,2019-07-17T18:04:46Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2020-01-08T00:42:57Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2019-12-18T00:13:57Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2019-11-06T16:44:08Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2019-11-06T16:06:08Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2019-11-06T15:26:39Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2019-11-06T15:11:33Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2019-11-06T15:01:13Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,ByteHamster,2019-07-18T22:53:35Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2019-03-11T00:20:46Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2019-02-09T04:23:37Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2019-01-22T15:28:30Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,Sujan Kota,2019-01-14T17:56:13Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-12-13T21:58:17Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-12-02T22:22:27Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-12-02T21:58:03Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-12-02T17:13:38Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,Wiktor Kwapisiewicz,2018-12-11T11:23:06Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-12-06T22:27:02Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-12-06T18:45:11Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,Oji Ofong,2018-12-02T06:48:03Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,Vincent Breitmoser,2018-11-29T16:40:59Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,Vincent Breitmoser,2018-11-27T14:08:09Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,Vincent Breitmoser,2018-11-21T16:12:05Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,Vincent Breitmoser,2018-04-27T18:18:32Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,Vincent Breitmoser,2018-04-05T10:04:08Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-11-21T01:35:18Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-11-19T23:23:49Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-11-10T15:06:17Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-09-04T16:00:05Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-09-04T15:36:08Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,BO41,2018-09-02T19:17:01Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,BO41,2018-09-02T18:41:44Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-08-26T23:25:07Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-08-17T16:22:53Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-08-15T16:48:39Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-07-22T13:37:54Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-07-22T13:36:58Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-07-21T18:56:08Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-07-11T18:15:00Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-07-11T17:57:51Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-07-11T17:45:18Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-07-11T17:41:13Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-07-06T15:13:01Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-07-04T16:20:58Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-06-30T18:23:06Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-06-30T18:21:09Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-06-30T17:57:13Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-06-23T22:08:29Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-06-22T12:55:24Z
app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,cketti,2018-06-21T13:12:50Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2022-02-22T00:45:11Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2022-02-21T18:04:41Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2022-02-08T01:23:04Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2022-02-08T00:08:54Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-09-30T16:41:43Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-09-30T16:31:48Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-09-13T14:43:41Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-09-05T22:20:31Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-08-26T20:02:29Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,ByteHamster,2021-08-01T10:04:33Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-08-17T17:49:00Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,Andrew Fiddian-Green,2021-08-04T10:59:57Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-07-29T08:32:44Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-07-13T14:10:27Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-06-05T13:08:06Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,Art O Cathain,2021-06-05T05:27:36Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-05-12T13:12:26Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,Marcus Wolschon,2021-05-09T12:22:18Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-04-21T23:32:24Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-03-25T19:45:15Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-03-22T16:25:31Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-03-03T19:04:35Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-03-02T12:44:43Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-03-01T15:10:46Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-03-01T13:24:07Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-02-26T01:34:19Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-02-26T01:29:32Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-02-26T01:12:52Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,Mike Penz,2020-06-06T14:14:57Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,ByteHamster,2021-02-13T16:33:40Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-02-08T11:58:06Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,toppk,2021-02-05T16:56:41Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2021-02-07T12:15:53Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2020-11-05T23:55:24Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2020-10-16T14:30:51Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2020-05-18T23:25:03Z
app/ui/legacy/src/main/java/com/fsck/k9/ui/K9Drawer.kt,cketti,2020-05-18T23:03:32Z
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,cketti,2022-02-25T18:05:20Z
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,cketti,2022-02-21T16:11:14Z
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,cketti,2022-02-15T20:21:18Z
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,cketti,2022-02-07T19:01:17Z
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,cketti,2022-02-08T19:03:24Z
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,cketti,2022-02-08T18:12:06Z
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,cketti,2022-02-07T18:22:03Z
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,cketti,2022-02-01T18:46:01Z
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,cketti,2021-12-22T01:59:27Z
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,cketti,2021-12-14T01:11:47Z
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,cketti,2021-12-14T00:40:43Z
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,cketti,2021-12-13T20:00:09Z
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,cketti,2021-03-10T19:40:37Z
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,cketti,2019-11-26T20:54:43Z
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,cketti,2019-02-09T04:23:37Z
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,Wiktor Kwapisiewicz,2018-12-21T15:20:04Z
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,Vincent Breitmoser,2018-11-30T16:50:27Z
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,cketti,2018-11-14T01:55:32Z
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,cketti,2018-11-14T01:44:34Z
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,cketti,2018-11-14T01:30:55Z
app/core/src/main/java/com/fsck/k9/notification/SingleMessageNotificationCreator.kt,cketti,2022-02-21T16:26:33Z
app/core/src/main/java/com/fsck/k9/notification/SingleMessageNotificationCreator.kt,cketti,2021-10-18T14:53:01Z
app/core/src/main/java/com/fsck/k9/notification/SingleMessageNotificationCreator.kt,cketti,2021-10-14T16:08:46Z
app/core/src/main/java/com/fsck/k9/notification/SummaryNotificationCreator.kt,cketti,2022-02-21T16:26:33Z
app/core/src/main/java/com/fsck/k9/notification/SummaryNotificationCreator.kt,cketti,2021-10-18T14:53:01Z
app/core/src/main/java/com/fsck/k9/notification/SummaryNotificationCreator.kt,cketti,2021-10-18T15:06:17Z
app/core/src/main/java/com/fsck/k9/notification/SummaryNotificationCreator.kt,cketti,2021-10-14T16:15:07Z
app/core/src/main/java/com/fsck/k9/StrictMode.kt,cketti,2022-02-15T03:27:04Z
app/core/src/main/java/com/fsck/k9/StrictMode.kt,cketti,2020-02-12T21:17:07Z
app/core/src/main/java/com/fsck/k9/helper/PendingIntentCompat.kt,cketti,2022-02-12T18:32:07Z
app/core/src/main/java/com/fsck/k9/notification/PushNotificationManager.kt,cketti,2022-02-12T18:32:07Z
app/core/src/main/java/com/fsck/k9/notification/PushNotificationManager.kt,lostfictions,2021-08-04T22:59:47Z
app/core/src/main/java/com/fsck/k9/notification/PushNotificationManager.kt,cketti,2021-07-13T18:26:56Z
app/core/src/main/java/com/fsck/k9/notification/PushNotificationManager.kt,cketti,2021-06-12T14:51:20Z
app/k9mail/src/main/java/com/fsck/k9/backends/AndroidAlarmManager.kt,cketti,2022-02-12T18:32:07Z
app/k9mail/src/main/java/com/fsck/k9/backends/AndroidAlarmManager.kt,cketti,2021-07-08T16:49:30Z
app/k9mail/src/main/java/com/fsck/k9/backends/AndroidAlarmManager.kt,cketti,2021-06-18T18:04:11Z
app/k9mail/src/main/java/com/fsck/k9/backends/AndroidAlarmManager.kt,cketti,2021-06-16T12:53:50Z
app/k9mail/src/main/java/com/fsck/k9/notification/K9NotificationActionCreator.kt,cketti,2022-02-12T18:32:07Z
app/k9mail/src/main/java/com/fsck/k9/notification/K9NotificationActionCreator.kt,cketti,2022-01-09T22:09:38Z
app/k9mail/src/main/java/com/fsck/k9/notification/K9NotificationActionCreator.kt,cketti,2021-12-10T22:26:57Z
